accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed
2,1.0,1.0,48.0,35.0,0.0,8.0,1,3.0079442500282423,45.0,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,51.0,13.0,0.0,0.0,1,2.7328556947610765,51.83188520362438,t,Private room,Real Bed,2,f,f,moderate,True,False,True,False,False
2,1.0,1.0,27.0,0.0,100.0,15.0,1,2.74297378706119,49.93804766915271,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,25.0,0.0,0.0,0.0,1,4.093493813535357,200.0,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,False
4,1.0,2.0,90.0,30.0,0.0,50.0,2,1.7932712715356718,10.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,False,True,False,False
3,1.0,1.0,89.0,33.0,200.0,30.0,2,3.0268843214289785,60.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,True,True,False,True
6,2.0,2.0,150.0,50.0,1000.0,0.0,1,4.454765385093537,25.0,t,Entire home/apt,Real Bed,14,f,f,strict_14_with_grace_period,False,True,True,False,False
3,1.0,1.0,80.0,0.0,0.0,0.0,1,3.2243929013599564,65.0,t,Entire home/apt,Real Bed,2,t,f,flexible,False,True,True,False,False
2,1.0,1.0,89.0,40.0,0.0,15.0,2,1.9319629511408585,35.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,False,True,True,False,False
5,1.5,2.0,75.0,50.0,0.0,20.0,1,3.867026983996293,85.2421038493288,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,20.0,12.0,0.0,10.0,1,4.7789581236729255,15.0,t,Private room,Real Bed,2,t,f,moderate,True,True,False,True,True
2,1.0,1.0,85.0,0.0,0.0,0.0,1,4.285622137382728,60.05760595118532,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,True,False,False
2,1.0,1.0,130.0,0.0,0.0,0.0,1,3.420548584326076,74.59775587779734,t,Entire home/apt,Real Bed,8,t,f,strict_14_with_grace_period,False,True,False,False,False
4,1.0,1.0,35.0,40.0,150.0,10.0,2,7.525809670823859,58.0,t,Entire home/apt,Real Bed,60,t,f,moderate,False,True,False,False,False
1,1.0,1.0,16.0,0.0,0.0,0.0,1,5.2230873438964815,12.0,t,Private room,Real Bed,4,f,f,flexible,True,True,False,False,False
3,1.0,1.0,75.0,50.0,200.0,10.0,2,3.9335610064423063,50.0,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,False,False,False,False,False
4,1.0,2.0,65.0,35.0,0.0,10.0,3,3.4930061898978915,67.03797570008236,t,Entire home/apt,Real Bed,3,f,f,moderate,False,False,True,False,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,5.824900669052983,38.418771323776866,t,Shared room,Real Bed,4,t,f,flexible,True,False,False,False,False
2,1.0,1.0,50.0,30.0,200.0,15.0,1,1.7058469062681298,36.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,True,True,False
4,1.0,1.0,70.0,0.0,100.0,0.0,1,3.530004398028689,30.0,t,Entire home/apt,Real Bed,2,f,f,moderate,False,False,True,False,False
2,1.0,1.0,39.0,19.0,0.0,19.0,1,6.301726264144238,15.0,t,Private room,Real Bed,2,f,f,moderate,True,True,False,True,False
2,1.0,1.0,55.0,30.0,180.0,0.0,1,3.322047708530204,55.79923756333846,t,Private room,Real Bed,5,f,f,moderate,True,True,True,True,False
3,1.0,1.0,40.0,50.0,0.0,0.0,1,0.3688733947615413,56.60699487266266,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,True,True,False,False
3,1.0,1.0,130.0,0.0,0.0,0.0,1,2.7880688894093137,76.95696560616446,t,Entire home/apt,Real Bed,2,t,f,flexible,False,False,False,False,True
1,1.0,1.0,11.0,0.0,0.0,0.0,1,3.2398154030937962,35.13625112217444,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
1,1.0,1.0,20.0,0.0,0.0,0.0,1,4.298240325656076,10.0,t,Private room,Real Bed,3,f,f,moderate,True,False,False,True,True
2,1.0,1.0,20.0,0.0,0.0,0.0,1,14.38547583248106,10.0,t,Private room,Real Bed,1,f,f,moderate,False,False,False,False,True
2,1.0,1.0,29.0,0.0,0.0,0.0,1,12.289227391560381,75.0,t,Entire home/apt,Real Bed,14,t,f,flexible,False,False,False,False,False
4,1.0,2.0,65.0,0.0,0.0,0.0,1,13.375521529373865,25.0,t,Entire home/apt,Real Bed,5,f,f,flexible,True,True,True,False,False
1,1.5,1.0,50.0,9.0,0.0,0.0,1,4.056315434088858,53.75586723859613,t,Private room,Real Bed,2,f,f,flexible,False,False,True,False,False
8,1.0,1.0,25.0,0.0,0.0,21.0,1,2.2466179287071,64.54153698886313,t,Shared room,Real Bed,1,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,19.0,15.0,1000.0,5.0,1,4.2000622927637785,22.0,t,Private room,Real Bed,2,f,f,moderate,True,True,True,False,False
3,1.0,1.0,40.0,0.0,0.0,0.0,1,5.402107742441219,47.49232872937186,t,Entire home/apt,Real Bed,1,t,f,flexible,True,False,True,False,True
1,1.0,1.0,42.0,24.0,0.0,0.0,1,6.904337429829146,10.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,120.0,40.0,200.0,0.0,1,5.293857722014708,76.85391108293713,t,Entire home/apt,Real Bed,1,f,f,moderate,True,False,False,False,False
2,1.0,0.0,60.0,0.0,0.0,0.0,1,4.4749526903281325,10.0,t,Entire home/apt,Real Bed,1,t,f,flexible,False,False,False,False,False
2,1.0,1.0,60.0,0.0,250.0,0.0,1,5.303968140227505,52.59265783423772,t,Entire home/apt,Real Bed,3,f,f,moderate,False,True,False,False,False
1,1.0,0.0,250.0,40.0,0.0,0.0,1,3.4828673813040387,35.0,t,Entire home/apt,Pull-out Sofa,21,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,72.0,30.0,0.0,20.0,1,3.2946271129327074,70.05472788464635,t,Entire home/apt,Real Bed,4,t,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,39.0,10.0,0.0,5.0,1,4.946553173629745,49.05228010339408,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,True
2,1.0,1.0,23.0,0.0,0.0,0.0,1,5.350987042593716,40.07952186660381,t,Private room,Real Bed,5,t,f,flexible,True,False,False,False,True
2,1.0,1.0,40.0,25.0,200.0,15.0,1,0.6355494135987342,80.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,False,True,True,False
2,1.0,1.0,30.0,0.0,90.0,0.0,1,1.5366484328640069,44.24620074590757,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,38.0,0.0,0.0,0.0,1,3.7637676342464017,45.49101421433007,t,Private room,Real Bed,1,t,f,flexible,True,False,False,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,4.553215636692316,45.77725447421295,t,Entire home/apt,Real Bed,2,t,f,flexible,True,False,True,False,False
3,1.0,1.0,30.0,0.0,0.0,0.0,1,4.152880392479456,44.88796775312906,t,Private room,Real Bed,7,t,f,flexible,False,False,False,False,True
2,1.0,1.0,49.0,10.0,0.0,25.0,1,3.5654589023145165,62.30274375809152,t,Private room,Real Bed,1,f,f,flexible,False,False,False,True,True
2,1.0,1.0,48.0,0.0,0.0,0.0,1,4.345954035977264,10.0,t,Entire home/apt,Real Bed,15,f,f,strict_14_with_grace_period,False,True,False,False,False
2,2.0,1.0,53.0,10.0,150.0,10.0,1,6.889687151831652,15.0,t,Private room,Real Bed,2,f,f,flexible,False,True,True,True,False
2,1.0,1.0,45.0,10.0,0.0,20.0,1,4.912412678407481,58.08244043047747,t,Private room,Real Bed,2,t,f,moderate,False,True,False,True,False
3,1.5,1.0,37.0,15.0,0.0,20.0,1,1.1580626176441398,65.4261686525745,t,Private room,Real Bed,3,t,f,moderate,False,False,True,True,False
2,1.0,1.0,42.0,32.0,0.0,10.0,2,5.5943572006881555,35.0,t,Entire home/apt,Real Bed,1,t,f,super_strict_30,True,True,False,False,False
2,1.0,1.0,100.0,35.0,0.0,0.0,2,4.013604090495361,69.31873185444192,t,Entire home/apt,Real Bed,4,f,f,moderate,False,True,False,False,False
2,1.0,1.0,22.0,20.0,0.0,10.0,1,3.725895518916997,47.99302170255564,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
1,1.0,1.0,25.0,0.0,0.0,0.0,1,2.5630029081026686,39.837121569719436,t,Entire home/apt,Futon,14,f,f,strict_14_with_grace_period,True,False,False,False,False
6,1.0,2.0,90.0,29.0,90.0,15.0,4,12.182341816156766,50.0,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,True,False,False
2,1.0,1.0,60.0,100.0,500.0,0.0,1,4.028939418731622,67.84600340547861,t,Entire home/apt,Real Bed,60,f,f,moderate,True,False,False,False,False
4,1.5,2.0,150.0,30.0,0.0,30.0,2,4.074019464992285,108.2285611404,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,False,True,False
2,1.0,1.0,55.0,10.0,0.0,0.0,1,3.3501732949031893,52.40691692912932,t,Entire home/apt,Real Bed,10,f,f,strict_14_with_grace_period,True,True,True,False,False
1,1.0,1.0,18.0,0.0,0.0,12.0,1,6.110432573858724,15.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,True
2,1.0,1.0,50.0,15.0,100.0,0.0,1,2.439944650917366,24.0,t,Private room,Real Bed,3,t,f,moderate,True,False,True,True,True
2,1.0,1.0,75.0,0.0,0.0,0.0,1,4.329923833676639,15.0,t,Entire home/apt,Real Bed,3,f,f,flexible,False,False,False,False,True
2,1.0,1.0,36.0,10.0,0.0,0.0,1,0.6870704433078859,47.584543340201094,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,True,False,True
2,1.0,1.0,55.0,0.0,0.0,0.0,1,3.067142250432097,51.1447661408091,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,False,False,True,False,False
2,1.0,2.0,100.0,80.0,3000.0,100.0,2,4.950487507802074,12.0,t,Entire home/apt,Real Bed,180,f,f,strict_14_with_grace_period,True,True,True,False,False
2,0.5,1.0,30.0,30.0,250.0,12.0,1,3.625209642692219,48.28455274670436,t,Private room,Real Bed,3,f,f,moderate,True,False,False,True,False
2,1.0,0.0,85.0,0.0,0.0,0.0,1,3.01215965943946,60.59484094511096,t,Entire home/apt,Real Bed,3,t,f,flexible,True,True,False,False,False
2,1.0,1.0,20.0,15.0,0.0,10.0,1,4.815444950081517,46.19713925768246,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,True
1,1.0,1.0,25.0,0.0,0.0,0.0,1,3.6195220326710027,39.37772208206108,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
5,1.0,1.0,65.0,40.0,0.0,15.0,2,3.612184872914673,72.54880748530114,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,False,False,False
4,1.0,1.0,65.0,100.0,1000.0,20.0,2,7.549348786937915,15.0,t,Entire home/apt,Real Bed,30,f,f,flexible,True,True,True,False,True
2,1.0,1.0,32.0,50.0,400.0,10.0,2,4.255733229567701,200.0,t,Entire home/apt,Real Bed,14,f,f,flexible,True,True,True,False,False
2,1.0,0.0,45.0,0.0,0.0,0.0,1,3.241769853583567,10.0,t,Entire home/apt,Real Bed,2,t,f,flexible,False,False,False,False,False
1,1.0,1.0,35.0,15.0,0.0,0.0,1,5.7773290527124015,43.664840206643355,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
1,1.5,1.0,16.0,0.0,0.0,4.0,1,4.051211335947538,10.0,t,Private room,Real Bed,4,f,f,flexible,False,False,False,True,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,4.2725290521430175,15.0,t,Private room,Real Bed,7,f,f,moderate,False,False,False,True,False
3,1.0,1.0,30.0,35.0,100.0,20.0,1,7.082779787749529,10.0,t,Entire home/apt,Real Bed,2,t,f,moderate,False,False,True,False,False
3,2.0,1.0,28.0,5.0,0.0,10.0,2,4.985967690410764,59.81823404203639,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,True,True
4,1.0,1.0,49.0,20.0,0.0,0.0,1,4.66348085104745,10.0,t,Private room,Real Bed,3,f,f,moderate,True,True,True,True,False
1,1.5,1.0,25.0,5.0,0.0,0.0,1,3.016326213923004,45.785104994526364,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,False
2,1.0,1.0,49.0,15.0,100.0,0.0,1,3.3983311074618108,13.0,t,Private room,Real Bed,4,f,f,moderate,True,False,False,False,False
4,1.0,1.0,65.0,15.0,200.0,10.0,2,7.973517587822852,63.40695306649554,t,Entire home/apt,Real Bed,7,f,f,flexible,True,False,False,False,True
6,1.0,2.0,90.0,50.0,0.0,0.0,1,14.247488597334193,30.0,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,True,True,False
2,1.0,1.0,32.0,10.0,0.0,15.0,1,4.465196808829997,51.80948537278522,t,Private room,Futon,1,f,f,flexible,False,False,False,False,True
2,1.0,1.0,120.0,0.0,0.0,0.0,1,0.9376650615215129,72.52981776468266,t,Private room,Real Bed,3,f,f,moderate,True,True,False,True,False
4,1.0,0.0,88.0,15.0,150.0,15.0,1,2.316203650783547,75.7227657230997,t,Entire home/apt,Real Bed,2,f,f,flexible,False,True,True,True,False
2,1.0,1.0,60.0,0.0,0.0,0.0,1,2.7041179656212893,31.0,t,Entire home/apt,Real Bed,4,f,f,flexible,False,True,False,False,False
2,1.0,1.0,79.0,27.0,0.0,0.0,1,3.047969714713887,110.0,t,Private room,Real Bed,2,t,f,moderate,True,True,True,False,False
6,1.5,1.0,23.0,8.0,0.0,17.0,1,12.15691537619808,10.0,t,Private room,Real Bed,1,f,f,moderate,True,True,True,True,False
4,1.0,1.0,62.0,45.0,300.0,10.0,2,5.452904107118052,88.0,t,Entire home/apt,Real Bed,5,t,f,strict_14_with_grace_period,True,True,False,False,False
2,1.5,1.0,35.0,0.0,0.0,0.0,1,5.497151337903254,10.0,t,Private room,Real Bed,2,t,f,flexible,False,False,False,False,False
2,1.0,1.0,32.0,0.0,250.0,15.0,1,2.052089257756728,52.320281380032746,t,Private room,Couch,1,f,f,flexible,False,False,True,False,True
2,1.0,1.0,54.0,0.0,150.0,10.0,2,3.5882778095579715,55.435886846531076,t,Entire home/apt,Real Bed,6,f,f,moderate,True,False,True,False,False
2,1.0,1.0,40.0,15.0,100.0,15.0,2,5.219354594413017,10.0,t,Private room,Real Bed,1,t,f,moderate,False,False,False,False,True
2,1.0,1.0,71.0,25.0,0.0,10.0,2,0.9963301957710058,64.86877460798435,t,Private room,Real Bed,2,f,f,moderate,True,True,True,False,False
1,1.0,1.0,33.0,5.0,0.0,0.0,1,0.9116159058518588,15.0,t,Private room,Real Bed,1,t,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,10.0,0.0,5.0,1,4.199884811604378,20.0,t,Private room,Real Bed,2,t,f,flexible,True,False,False,False,False
2,1.0,1.0,30.0,0.0,0.0,10.0,1,13.238803429049465,68.0,t,Entire home/apt,Real Bed,10,f,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,4.40140450693669,15.0,t,Entire home/apt,Real Bed,7,f,f,flexible,True,False,False,False,False
2,2.0,1.0,30.0,20.0,0.0,6.0,1,4.6977951213137255,20.0,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,True,False,False,False,True
4,1.0,2.0,145.0,0.0,300.0,30.0,2,2.471693537085848,98.75945251543266,t,Entire home/apt,Real Bed,1,t,f,moderate,False,False,True,False,False
5,1.0,0.0,120.0,30.0,500.0,0.0,1,6.793737119480867,82.068676943626,t,Entire home/apt,Real Bed,3,t,f,flexible,True,True,True,False,False
2,1.0,1.0,19.0,0.0,0.0,13.0,1,5.038263946262669,11.0,t,Private room,Real Bed,2,f,f,flexible,False,True,False,False,True
3,1.0,1.0,70.0,25.0,500.0,0.0,1,2.2593331411615507,10.0,t,Entire home/apt,Real Bed,3,f,f,moderate,False,True,False,True,False
2,1.0,1.0,48.0,0.0,0.0,0.0,1,1.4576486396986474,49.64132381671156,t,Private room,Pull-out Sofa,2,f,f,moderate,True,False,False,False,False
2,1.0,1.0,39.0,15.0,0.0,0.0,1,3.3614628312236983,48.05853037167146,t,Private room,Pull-out Sofa,5,f,f,moderate,False,False,False,False,True
2,1.0,1.0,19.0,0.0,0.0,5.0,1,5.891682895705456,40.96098687403756,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,False
2,1.0,1.0,24.0,30.0,500.0,12.0,1,6.264812981761904,10.0,t,Private room,Real Bed,2,f,f,flexible,True,True,False,True,True
2,1.0,1.0,14.0,0.0,0.0,8.0,1,5.4383260735377394,10.0,t,Private room,Real Bed,14,f,f,moderate,False,False,False,False,True
2,1.0,1.0,39.0,0.0,0.0,0.0,1,4.157243298314121,25.0,t,Private room,Real Bed,2,f,f,moderate,True,True,True,False,False
6,2.0,3.0,220.0,60.0,0.0,20.0,5,3.658859711110991,130.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,False,False
4,1.0,2.0,60.0,20.0,0.0,10.0,2,2.7504750847482042,64.1359930562133,t,Entire home/apt,Real Bed,2,t,f,moderate,False,True,True,False,False
4,1.0,1.0,81.0,20.0,0.0,10.0,2,4.559166774132625,60.0,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,False,True,False,False
4,1.0,2.0,189.0,0.0,0.0,50.0,4,3.774985713660948,119.67477271553705,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,False,True,True
3,1.0,1.0,41.0,35.0,1000.0,15.0,1,4.229256555316901,63.67907465242401,t,Private room,Real Bed,2,f,f,moderate,False,False,False,True,False
2,1.0,1.0,40.0,0.0,0.0,35.0,2,4.307040367120087,62.086702843098934,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,4.488884925252769,42.657672432863905,t,Private room,Real Bed,3,f,f,flexible,True,False,False,True,True
4,1.0,2.0,80.0,50.0,600.0,20.0,1,4.3521432901647294,81.10043309781996,t,Entire home/apt,Real Bed,3,t,f,moderate,True,False,True,True,False
1,1.0,1.0,35.0,0.0,100.0,0.0,1,2.9860149390827795,43.13943616867424,t,Private room,Real Bed,5,f,f,flexible,False,False,False,False,True
2,1.0,0.0,55.0,0.0,0.0,0.0,1,6.553879385567446,10.0,t,Private room,Real Bed,1,t,f,flexible,False,True,False,False,False
2,1.0,1.0,42.0,15.0,0.0,0.0,1,4.322271244807245,48.585014529973364,t,Private room,Real Bed,2,t,f,strict_14_with_grace_period,True,False,False,False,False
3,1.0,1.0,90.0,0.0,150.0,10.0,1,3.0468619807970136,69.5134498752004,t,Entire home/apt,Real Bed,8,t,f,flexible,False,True,True,False,False
3,1.0,1.0,33.0,0.0,0.0,0.0,1,3.29297255385968,35.0,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,True
2,2.0,1.0,35.0,15.0,90.0,15.0,1,0.6139648373925723,20.0,t,Private room,Futon,4,f,f,moderate,False,False,True,False,False
2,1.0,1.0,40.0,50.0,200.0,0.0,1,4.041013843257248,53.603460148583935,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,False,False,True,False
1,1.0,1.0,21.0,15.0,0.0,0.0,1,7.619319789537915,10.0,t,Private room,Real Bed,7,f,f,moderate,True,True,True,True,False
2,1.0,1.0,34.0,20.0,200.0,0.0,1,2.4717643126845603,17.0,t,Private room,Real Bed,10,f,f,moderate,False,True,False,False,False
2,1.0,0.0,35.0,20.0,0.0,0.0,1,0.8088568195733257,48.5855550744384,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,55.0,20.0,200.0,0.0,1,3.4013182075316597,54.44728863507106,t,Private room,Real Bed,3,t,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,49.0,10.0,0.0,10.0,1,2.490982380184471,55.64316904699214,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,False,True,False,True
2,1.0,1.0,19.0,0.0,0.0,0.0,1,5.859169806290921,38.5995301672518,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,False
4,1.5,2.0,134.0,0.0,900.0,5.0,1,3.0920501665588347,91.06084303392136,t,Entire home/apt,Real Bed,85,f,f,moderate,True,True,True,False,False
3,1.0,1.0,95.0,30.0,75.0,8.0,2,4.5589753898838685,72.95436958602662,t,Entire home/apt,Real Bed,3,f,f,moderate,False,False,True,False,False
2,1.0,1.0,31.0,10.0,0.0,0.0,1,6.073909796684197,10.0,t,Private room,Real Bed,2,t,f,flexible,True,False,False,False,True
4,1.0,2.0,56.0,0.0,500.0,0.0,1,5.038715602261378,56.480595074949065,t,Entire home/apt,Real Bed,4,f,f,moderate,False,True,True,True,False
2,1.0,1.0,58.0,20.0,200.0,0.0,1,4.0128148277996765,50.0,t,Entire home/apt,Real Bed,4,t,f,flexible,False,False,False,False,True
3,1.0,1.0,33.0,14.0,500.0,25.0,1,5.561222298732688,50.0,t,Private room,Futon,14,f,f,strict_14_with_grace_period,True,True,False,True,False
2,1.0,1.0,50.0,10.0,100.0,0.0,1,4.12697440564643,40.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,False,False
1,1.0,1.0,43.0,20.0,0.0,0.0,1,3.0172543425873557,35.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,55.0,55.0,200.0,15.0,2,5.924374999251724,64.89850059985021,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,False,False,False
1,1.0,1.0,35.0,0.0,0.0,0.0,1,3.2828090746386858,10.0,t,Private room,Real Bed,22,t,f,strict_14_with_grace_period,False,False,False,True,True
2,1.0,1.0,50.0,0.0,0.0,0.0,1,2.5944177490098363,49.77654064991296,t,Entire home/apt,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,60.0,0.0,0.0,10.0,2,11.152633754148365,30.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,38.0,15.0,0.0,0.0,1,4.957592434662604,47.0497400378346,t,Entire home/apt,Real Bed,5,f,f,flexible,True,True,False,False,False
1,1.0,1.0,45.0,15.0,0.0,0.0,1,4.112468426970786,47.53631551323628,t,Private room,Real Bed,3,t,f,moderate,True,False,False,False,False
3,1.0,1.0,89.0,45.0,0.0,12.0,2,3.915434805407621,150.0,t,Entire home/apt,Real Bed,1,t,f,flexible,False,True,False,False,False
3,1.0,1.0,90.0,0.0,400.0,15.0,2,0.5567914722991862,73.39177111540093,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,False,False,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,3.985405027680007,39.218627507678704,t,Private room,Real Bed,5,t,f,moderate,True,False,False,False,False
2,1.0,1.0,40.0,10.0,0.0,0.0,1,3.5247027019686565,200.0,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,True,False,False
9,2.5,2.0,180.0,65.0,0.0,0.0,9,5.867247502604163,110.0,t,Entire home/apt,Real Bed,1,t,f,moderate,True,True,True,False,False
2,1.0,1.0,32.0,30.0,100.0,0.0,1,5.795548715591131,20.0,t,Private room,Real Bed,10,f,f,moderate,True,False,False,False,False
2,1.0,1.0,45.0,0.0,0.0,0.0,1,4.527517178847918,47.362206048716715,t,Private room,Real Bed,2,t,f,flexible,True,True,False,False,True
4,1.0,1.0,70.0,30.0,0.0,0.0,1,11.872929426922235,55.0,t,Entire home/apt,Real Bed,1,t,f,flexible,True,True,False,False,False
1,1.0,1.0,35.0,25.0,150.0,0.0,1,4.35058584667826,68.0,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
4,1.0,1.0,50.0,5.0,0.0,20.0,1,3.32230231078934,63.82341080721754,t,Private room,Real Bed,2,f,f,flexible,True,False,False,True,True
1,1.5,1.0,30.0,15.0,0.0,0.0,1,3.943842188084852,12.0,t,Private room,Real Bed,2,f,f,flexible,True,True,False,False,False
2,1.0,1.0,28.0,0.0,0.0,10.0,1,7.14139596681292,40.0,t,Entire home/apt,Real Bed,13,f,f,flexible,True,True,False,False,False
5,1.0,3.0,199.0,60.0,0.0,15.0,3,2.6970481513149696,117.50063991518884,t,Entire home/apt,Real Bed,1,f,f,flexible,True,True,False,True,False
8,2.0,2.0,119.0,50.0,0.0,10.0,4,4.4735561217268165,40.0,t,Entire home/apt,Real Bed,7,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,14.0,15.0,0.0,9.0,1,6.035881706968572,25.0,t,Private room,Real Bed,3,t,f,strict_14_with_grace_period,True,False,True,True,False
9,1.0,2.0,150.0,60.0,200.0,30.0,4,2.5503049433901577,105.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,True,False
5,2.0,3.0,107.0,60.0,0.0,25.0,2,12.228730699008254,100.48145794673424,t,Entire home/apt,Real Bed,2,t,f,strict_14_with_grace_period,True,True,True,True,False
3,1.0,2.0,50.0,10.0,0.0,10.0,1,3.429248147130056,95.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,False,False,False,False
4,2.0,1.0,25.0,15.0,100.0,25.0,1,3.6599652101222038,70.81218867541921,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,False,True
1,1.0,1.0,129.0,0.0,0.0,0.0,1,8.391431039159206,70.03735062972443,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
